id,created_at,rating,score,sample_url,sample_width,sample_height,preview_url,tags
468,1264803696,s,1,"//safebooru.org/samples/1/sample_f0aba3c1047f8664e8d5ed2c1d61be5a5f2538ef.jpg",850,610,"//safebooru.org/thumbnails/1/thumbnail_f0aba3c1047f8664e8d5ed2c1d61be5a5f2538ef.jpg","bed character_doll closed_eyes doll drooling lingerie lying midriff miyanaga_saki miyanaga_teru mochizuki_kazuto navel on_side panties pillow saki saliva side-tie_panties sleeping tank_top underwear undress"
470,1264803697,s,1,"//safebooru.org/images/1/5d0c2bbe0f6743b0d3519209efee56bc20aca025.jpg",1024,768,"//safebooru.org/thumbnails/1/thumbnail_5d0c2bbe0f6743b0d3519209efee56bc20aca025.jpg","dlanor_a_knox doll_joints drill_hair eiserne_jungfrau kariya_(mizore) purple_hair thorns umineko_no_naku_koro_ni when_they_cry_4 yellow_eyes"
472,1264803700,s,0,"//safebooru.org/images/1/8a3de79371299008dd6d1aaf4fc38d348914cf6d.png",1567,1120,"//safebooru.org/thumbnails/1/thumbnail_8a3de79371299008dd6d1aaf4fc38d348914cf6d.png","blood furudo_erika gun umineko_no_naku_koro_ni when_they_cry_4"
473,1264803701,s,0,"//safebooru.org/samples/1/sample_95a240baa8b6dba0df0599f960ef52070d992af8.jpg",850,601,"//safebooru.org/thumbnails/1/thumbnail_95a240baa8b6dba0df0599f960ef52070d992af8.jpg","blood butterfly furudo_erika gun umineko_no_naku_koro_ni when_they_cry_4"
475,1264803702,s,2,"//safebooru.org/samples/1/sample_ef81a5a074cc193b06768d5b61de292470792ecc.png",850,597,"//safebooru.org/thumbnails/1/thumbnail_ef81a5a074cc193b06768d5b61de292470792ecc.png","1girl an2a cleavage crease hat lolita_fashion monochrome touhou wind_mail yakumo_yukari"
476,1264803702,s,0,"//safebooru.org/samples/1/sample_352e9400268a55022cb7c595e9888c38321bcc48.jpg",850,680,"//safebooru.org/thumbnails/1/thumbnail_352e9400268a55022cb7c595e9888c38321bcc48.jpg","bakemonogatari green_hair sengoku_nadeko short_hair water yellow_eyes"
478,1264803703,s,0,"//safebooru.org/images/1/a08877e351550cb0b71fb7747ea02455660ec013.png",1680,1050,"//safebooru.org/thumbnails/1/thumbnail_a08877e351550cb0b71fb7747ea02455660ec013.png","headphone indico_lite megurine_luka mitha pink_hair vocaloid"
479,1264803704,s,0,"//safebooru.org/samples/1/sample_e9cdb552169b9f5ef384894d42acde85bbcceb13.png",850,531,"//safebooru.org/thumbnails/1/thumbnail_e9cdb552169b9f5ef384894d42acde85bbcceb13.png","animal_ears catgirl indico_lite mitha tail thigh-highs"
480,1264803705,s,2,"//safebooru.org/images/1/960e99b04320648e309025ee85edff4f1d6b264a.png",1756,2464,"//safebooru.org/thumbnails/1/thumbnail_960e99b04320648e309025ee85edff4f1d6b264a.png","an2a hatsune_miku kirisame_marisa touhou vocaloid wind_mail"
483,1264803707,s,0,"//safebooru.org/images/1/fbd8d8ee0d182a9e610a11a9440bd75be17355c7.png",1680,1050,"//safebooru.org/thumbnails/1/thumbnail_fbd8d8ee0d182a9e610a11a9440bd75be17355c7.png","indico_lite long_hair mitha nanagane_educational_institution seifuku thigh-highs"
485,1264803707,s,2,"//safebooru.org/images/1/8a39614afe23ce622184309d41a28a1575539196.png",1756,2462,"//safebooru.org/thumbnails/1/thumbnail_8a39614afe23ce622184309d41a28a1575539196.png","an2a green_eyes green_hair highres kochiya_sanae scarf snow touhou wind_mail"
486,1264803708,s,0,"//safebooru.org/images/1/fc82b3b506b849d0546add689e4c78b504b25614.png",1680,1050,"//safebooru.org/thumbnails/1/thumbnail_fc82b3b506b849d0546add689e4c78b504b25614.png","cherry garter headdress ice_cream indico_lite long_hair mitha red_eyes spoon tagme tray waitress"
487,1264803709,s,0,"//safebooru.org/images/1/966f0d1691bb7f912f50bf07f8fef07b7d9a5e1e.png",1680,1050,"//safebooru.org/thumbnails/1/thumbnail_966f0d1691bb7f912f50bf07f8fef07b7d9a5e1e.png","blue_eyes blue_hair hatsune_miku indico_lite mitha signed skirt vocaloid zettai_ryouiki"
488,1264803710,s,1,"//safebooru.org/samples/1/sample_a014d85cd652600b28ff3fb5dbb83bf962784c3c.jpg",850,1274,"//safebooru.org/thumbnails/1/thumbnail_a014d85cd652600b28ff3fb5dbb83bf962784c3c.jpg","ayase_miko barefoot blue_eyes blue_hair highres short_hair solo tatara_kogasa touhou umbrella"
491,1264803712,s,2,"//safebooru.org/samples/1/sample_f083578f609b54cb55b258e139c15fbf6fc48f5f.png",850,478,"//safebooru.org/thumbnails/1/thumbnail_f083578f609b54cb55b258e139c15fbf6fc48f5f.png","neon_genesis_evangelion orange_hair seifuku simple_background souryuu_asuka_langley wallpaper"
492,1264803712,s,2,"//safebooru.org/samples/1/sample_1590b03d4238dae24b1cbe7f5146a64a26d63b79.jpg",850,1193,"//safebooru.org/thumbnails/1/thumbnail_1590b03d4238dae24b1cbe7f5146a64a26d63b79.jpg","absurdres aegis android armband blonde_hair blue_eyes blush bow brown_eyes brown_hair choker cover cover_page doujinshi hairband highres kaishaku kirijou_mitsuru long_hair lying megaten multiple_girls persona persona_3 red_eyes red_hair ribbon scan school_uniform screening short_hair takeba_yukari"
494,1264803713,s,0,"//safebooru.org/images/1/e52d842d745312be9f353d932830c2fafeecdb8c.jpg",835,1200,"//safebooru.org/thumbnails/1/thumbnail_e52d842d745312be9f353d932830c2fafeecdb8c.jpg","aqua_hair blue_eyes hair_ribbon highres japanese_clothes miko open_mouth peko ribbon smile solo translation_request twintails"
495,1264803713,s,0,"//safebooru.org/images/1/5d4be26886bb3601e167959203f0c17a61d476f1.png",1680,1050,"//safebooru.org/thumbnails/1/thumbnail_5d4be26886bb3601e167959203f0c17a61d476f1.png","indico_lite mitha tagme"
501,1264803723,s,4,"//safebooru.org/samples/1/sample_e9ccee78f6162d2d47db04dfdb61ac67ebb4a63d.png",850,964,"//safebooru.org/thumbnails/1/thumbnail_e9ccee78f6162d2d47db04dfdb61ac67ebb4a63d.png","dissidia_final_fantasy extraction final_fantasy final_fantasy_vii male nomura_tetsuya sephiroth"
502,1264803724,s,4,"//safebooru.org/samples/1/sample_6bd2230b06bedee52c49ffb4ba7fad2c2c15e322.png",850,600,"//safebooru.org/thumbnails/1/thumbnail_6bd2230b06bedee52c49ffb4ba7fad2c2c15e322.png","against_tree flower green_eyes green_hair hat highres huge_filesize indian_style light_smile onozuka_komachi red_eyes red_hair redhead scan scythe shikieiki_yamaxanadu short_hair sitting skirt sky spider_lily standing sunset touhou tree weapon yasuyuki"
504,1264803725,s,0,"//safebooru.org/samples/1/sample_617660c544376db6aa1f120509e0f74f15583c9d.jpg",850,514,"//safebooru.org/thumbnails/1/thumbnail_617660c544376db6aa1f120509e0f74f15583c9d.jpg","blonde_hair blue_eyes boots cloud coat coat_dress forest hair_ornament hairclip highres nature original outdoors pantyhose scarf snow solo tree winter winter_clothes"
505,1264803726,s,5,"//safebooru.org/samples/1/sample_b310c7f7510151da7018a8cae67a55d8d3a31bc7.jpg",850,591,"//safebooru.org/thumbnails/1/thumbnail_b310c7f7510151da7018a8cae67a55d8d3a31bc7.jpg","1boy albino ascendancy bad_id book glasses head_wings key magic_circle male original red_eyes shorts solo white_hair wings"
506,1264803726,s,5,"//safebooru.org/images/1/5c8866f1cdf3c8bc88de96a30f8a0dcad4e8c5dc.jpg",600,790,"//safebooru.org/thumbnails/1/thumbnail_5c8866f1cdf3c8bc88de96a30f8a0dcad4e8c5dc.jpg","1girl animal_ears armpits arms_up breasts cat_ears cat_tail cleavage corset fingerless_gloves gloves hat hitowa legs lips long_hair nekomimi original panties red_eyes ribbon silver_hair sitting solo tail tail_ribbon thighhighs"
508,1264803727,s,0,"//safebooru.org/samples/1/sample_3558fcf3eaed09e960bf2c3d3d3abfd13074e519.jpg",850,638,"//safebooru.org/thumbnails/1/thumbnail_3558fcf3eaed09e960bf2c3d3d3abfd13074e519.jpg","blue_hair nanao_naru purple_eyes tagme wink"
510,1264803728,s,1,"//safebooru.org/samples/1/sample_3b22a67c87f4d25973b27c15f2af123252e7a545.jpg",850,638,"//safebooru.org/thumbnails/1/thumbnail_3b22a67c87f4d25973b27c15f2af123252e7a545.jpg","1girl blonde_hair blush cherry_blossom green_eyes kusugawa_sasara seifuku smile solo to_heart_2"
511,1264803729,s,1,"//safebooru.org/samples/1/sample_281f32f0b855821e9715ec06e6b2e470472f971d.jpg",850,708,"//safebooru.org/thumbnails/1/thumbnail_281f32f0b855821e9715ec06e6b2e470472f971d.jpg","hatsune_miku tagme vocaloid"
513,1264803729,s,6,"//safebooru.org/samples/1/sample_f67a9220384267469ef8409ae000a85930e06c00.jpg",850,567,"//safebooru.org/thumbnails/1/thumbnail_f67a9220384267469ef8409ae000a85930e06c00.jpg","bad_id blonde_hair blue_eyes blue_hair blush closed_eyes crossdressing enmaided harano hatsune_miku heart kagamine_len long_hair maid nail_polish pantyhose thighhighs trap twintails very_long_hair vocaloid"
514,1264803730,s,2,"//safebooru.org/images/1/ade7e98873a3daae8ecbda30729bd7c68927f3d4.jpg",1024,768,"//safebooru.org/thumbnails/1/thumbnail_ade7e98873a3daae8ecbda30729bd7c68927f3d4.jpg","ahoge armband belt blue_eyes detached_sleeves headphones heart_hands megurine_luka midriff navel pink_hair side_slit very_long_hair vocaloid wink"
515,1264803730,s,5,"//safebooru.org/images/1/dde5cf0018b6a61368fcb5d73eb51bd2d85916c8.jpg",720,720,"//safebooru.org/thumbnails/1/thumbnail_dde5cf0018b6a61368fcb5d73eb51bd2d85916c8.jpg","ahoge androgynous armor blue_eyes codpiece energy_ball female final_fantasy final_fantasy_ix garter garter_belt genderswap kuja lace long_hair long_sleeves magic male midriff navel shima_chiyo silver_hair smile solo thigh_highs thighhighs trap white_legwear zizio"
516,1264803731,s,2,"//safebooru.org/samples/1/sample_20d207a1afdbbd69d1fa5d9a647b0dcc96acfb46.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_20d207a1afdbbd69d1fa5d9a647b0dcc96acfb46.jpg","baka_to_test_to_shoukanjuu kinoshita_hideyoshi male sakamoto_yuuji trap tsuchiya_kouta vector yoshii_akihisa"
517,1264803732,s,0,"//safebooru.org/images/1/973c5b45b2d96ec3311ae287676bba2ca436032b.png",1920,1200,"//safebooru.org/thumbnails/1/thumbnail_973c5b45b2d96ec3311ae287676bba2ca436032b.png","baka_to_test_to_shoukanjuu blush close green kinoshita_hideyoshi male trap vector"
518,1264803733,s,4,"//safebooru.org/images/1/746219c8677b6689046b3bff57a0cc7852e4aece.jpg",579,842,"//safebooru.org/thumbnails/1/thumbnail_746219c8677b6689046b3bff57a0cc7852e4aece.jpg","barefoot breasts cleavage death_knight elf feet ice long_hair pointy_ears throne warcraft world_of_warcraft yoru_(xueyinye)"
519,1264803735,s,5,"//safebooru.org/images/1/cb88c66050c8780c4104f915d5561c97ba4459fe.jpg",800,1200,"//safebooru.org/thumbnails/1/thumbnail_cb88c66050c8780c4104f915d5561c97ba4459fe.jpg","1girl belt blush brown_hair child flat_chest gloves golf hair_ornament highres kooh long_hair mace midriff miniskirt navel pangya pink_eyes pleated_skirt pro purple_hair shoes skirt smile solo spiked_mace thighhighs tubetop twintails weapon zettai_ryouiki"
520,1264803735,s,2,"//safebooru.org/samples/1/sample_7cb9c4f9a376478607544f7426cafa20dd482683.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_7cb9c4f9a376478607544f7426cafa20dd482683.jpg","bakuman tagme"
521,1264803736,s,3,"//safebooru.org/samples/1/sample_5b601a81a99c9860fa1cf8dc9dd3572a468f95d7.png",850,1371,"//safebooru.org/thumbnails/1/thumbnail_5b601a81a99c9860fa1cf8dc9dd3572a468f95d7.png","cloud_strife dissidia_final_fantasy extraction final_fantasy final_fantasy_vii male nomura_tetsuya"
522,1264803736,s,0,"//safebooru.org/samples/1/sample_b92ca6000cdd1cbc1b8737ae772b1301a0178e8b.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_b92ca6000cdd1cbc1b8737ae772b1301a0178e8b.jpg","bakuman tagme"
523,1264803738,s,4,"//safebooru.org/images/1/57ef0e69cc08f632a6b0c591b0b7a89b010d3dd7.jpg",700,1000,"//safebooru.org/thumbnails/1/thumbnail_57ef0e69cc08f632a6b0c591b0b7a89b010d3dd7.jpg","ass back bad_id bare_back blazblue blonde_hair blush cat_ears cat_tail catgirl elbow_gloves green_eyes gun long_hair nekomimi noel_vermillion ochakai_shinya tail thigh_highs thighhighs weapon zettai_ryouiki"
524,1264803738,s,3,"//safebooru.org/samples/1/sample_fcc04904c298c19d9a0f62c2dab644e47c320be7.png",850,531,"//safebooru.org/thumbnails/1/thumbnail_fcc04904c298c19d9a0f62c2dab644e47c320be7.png","bakuman tagme"
525,1264803738,s,1,"//safebooru.org/images/1/d7ff6e731c4164a1935aaa4a34a6438f0cbfc6a8.jpg",600,483,"//safebooru.org/thumbnails/1/thumbnail_d7ff6e731c4164a1935aaa4a34a6438f0cbfc6a8.jpg","monochrome sketch sora_no_woto sorami_kanata traditional_media"
526,1264803738,s,2,"//safebooru.org/samples/1/sample_a9da3cffff239aa7c9afd1c38254019bf8ec7f9a.jpg",850,638,"//safebooru.org/thumbnails/1/thumbnail_a9da3cffff239aa7c9afd1c38254019bf8ec7f9a.jpg","abbey_road hanamaru_youchien tagme"
527,1264803739,s,0,"//safebooru.org/samples/1/sample_e36fcf522fdc5fb77ceb368668eec4b40234e1de.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_e36fcf522fdc5fb77ceb368668eec4b40234e1de.jpg","kimi_ni_todoke kuronuma_sawako tagme vector"
528,1264803740,s,2,"//safebooru.org/samples/1/sample_b7cc00d8a972c7d7118f5a56f2bd6d8aba4f0f9e.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_b7cc00d8a972c7d7118f5a56f2bd6d8aba4f0f9e.jpg","bloomers blush child fang flat_chest flower gym_uniform highres kooh loli pangya purple_hair red_eyes twintails wallpaper"
529,1264803740,s,2,"//safebooru.org/samples/1/sample_681f8f1933b6357e2493a896f90969ab8efbdcd1.jpg",850,680,"//safebooru.org/thumbnails/1/thumbnail_681f8f1933b6357e2493a896f90969ab8efbdcd1.jpg","1girl aqua_eyes aqua_hair bad_id blue_eyes blush glasses hatsune_miku kokonoe_miya lace sitting skirt solo star thighhighs twintails very_long_hair vocaloid zettai_ryouiki"
530,1264803742,s,0,"//safebooru.org/samples/1/sample_5abda007678563ac0ceb3e622730a9ef76b74e2f.jpg",850,478,"//safebooru.org/thumbnails/1/thumbnail_5abda007678563ac0ceb3e622730a9ef76b74e2f.jpg","cc code_geass green green_hair long_hair vector"
531,1264803744,s,5,"//safebooru.org/samples/1/sample_ee21fe99443831096ce94788d22ee0f786680b6a.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_ee21fe99443831096ce94788d22ee0f786680b6a.jpg","absurdres blood blue_hair devil_wings dress flower hat highres moon night red_eyes red_moon remilia_scarlet ribbon smile touhou wings yasuyuki"
532,1264803744,s,1,"//safebooru.org/images/1/a4768e766f94c1a62c6866612fa53b7a9edb7f86.jpg",1024,768,"//safebooru.org/thumbnails/1/thumbnail_a4768e766f94c1a62c6866612fa53b7a9edb7f86.jpg","dress flamenco flower mouth_hold nagato_yuki nanabuluku red red_dress red_rose rose suzumiya_haruhi_no_yuuutsu white"
533,1264803746,s,3,"//safebooru.org/samples/1/sample_0e4c5b8f012f54e4cd353c3807945e8c11be9c44.png",850,1346,"//safebooru.org/thumbnails/1/thumbnail_0e4c5b8f012f54e4cd353c3807945e8c11be9c44.png","armor dissidia_final_fantasy extraction final_fantasy final_fantasy_i horns male nomura_tetsuya shield sword warrior_of_light"
534,1264803746,s,1,"//safebooru.org/images/1/1098e6a247d9930c525e67e1993a12d865fe2e45.png",1280,800,"//safebooru.org/thumbnails/1/thumbnail_1098e6a247d9930c525e67e1993a12d865fe2e45.png","brown_eyes brown_hair crossed_arms hair_ribbon hinata_nao koizumi_itsuki kyon nagato_yuki open_mouth purple_hair ribbon school_uniform seifuku short_hair sunset suzumiya_haruhi suzumiya_haruhi_no_yuuutsu wallpaper wind wink"
535,1264803747,s,1,"//safebooru.org/images/1/fbeab82238af8e72139a562cbbce5fa37911a29e.png",1500,1200,"//safebooru.org/thumbnails/1/thumbnail_fbeab82238af8e72139a562cbbce5fa37911a29e.png","asahina_mikuru christmas nagato_yuki suzumiya_haruhi suzumiya_haruhi_no_yuuutsu"
536,1264803748,s,0,"//safebooru.org/samples/1/sample_906b380960ea3b7f79ca003006a1222aeddd6b3c.jpg",850,638,"//safebooru.org/thumbnails/1/thumbnail_906b380960ea3b7f79ca003006a1222aeddd6b3c.jpg","artist_request asahina_mikuru nagato_yuki suzumiya_haruhi suzumiya_haruhi_no_yuuutsu"
537,1264803748,s,1,"//safebooru.org/samples/1/sample_5e30a526994c13bc316a8a8cab167594ed1af70f.jpg",850,680,"//safebooru.org/thumbnails/1/thumbnail_5e30a526994c13bc316a8a8cab167594ed1af70f.jpg","1girl brown_eyes brown_hair hair_ribbon sitting snow suzumiya_haruhi suzumiya_haruhi_no_yuuutsu wallpaper"
538,1264803749,s,2,"//safebooru.org/images/1/1c4d706a888fcac9199dc2fcc6bec2d55c19a7ea.jpg",1024,799,"//safebooru.org/thumbnails/1/thumbnail_1c4d706a888fcac9199dc2fcc6bec2d55c19a7ea.jpg","blue_hair flower red_eyes shino_(eefy) touhou yasaka_kanako"
539,1264803750,s,1,"//safebooru.org/samples/1/sample_439142e2b643c215a3c53effc903c63a9f363cc5.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_439142e2b643c215a3c53effc903c63a9f363cc5.jpg","clamp sakura syaoran tagme tsubasa_reservoir_chronicle"
540,1264803751,s,1,"//safebooru.org/samples/1/sample_c4abe2f833d4684c43356225725b0e7be2c1da39.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_c4abe2f833d4684c43356225725b0e7be2c1da39.jpg","tagme vampire_knight yuuki_cross"
541,1264803753,s,2,"//safebooru.org/samples/1/sample_55766a8db2dcea7dceb73a2453c9a03afee5330f.jpg",850,638,"//safebooru.org/thumbnails/1/thumbnail_55766a8db2dcea7dceb73a2453c9a03afee5330f.jpg","blonde_hair blue_eyes falling kagamine_rin long_hair megurine_luka pink_hair school_uniform vocaloid yuri"
542,1264803754,s,0,"//safebooru.org/samples/1/sample_23bdab3e2c741c4684f38cdc181104b657e9e1d4.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_23bdab3e2c741c4684f38cdc181104b657e9e1d4.jpg","eliot_nightray oz_vessalius pandora_hearts tagme"
543,1264803755,s,0,"//safebooru.org/samples/1/sample_7b45cc9c2604db87f08ec681e1abb26091c2eaa3.jpg",850,638,"//safebooru.org/thumbnails/1/thumbnail_7b45cc9c2604db87f08ec681e1abb26091c2eaa3.jpg",".hack// .hack//g.u. atoli white zzx"
544,1264803755,s,1,"//safebooru.org/samples/1/sample_77f830f074cf10f7d3d5fd08e7926fc00c47e2b2.png",850,1336,"//safebooru.org/thumbnails/1/thumbnail_77f830f074cf10f7d3d5fd08e7926fc00c47e2b2.png","cecil_harvey dissidia_final_fantasy extraction final_fantasy final_fantasy_iv male nomura_tetsuya"
545,1264803756,s,2,"//safebooru.org/samples/1/sample_8dd842e55380642ccb25bd45ad245ceb26725b0e.jpg",850,638,"//safebooru.org/thumbnails/1/thumbnail_8dd842e55380642ccb25bd45ad245ceb26725b0e.jpg","3boys durarara! heiwajima_shizuo kida_masaomi orihara_izaya"
546,1264803756,s,0,"//safebooru.org/samples/1/sample_9e6095ba18ea52c7c9350b87a91d444743db3f0a.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_9e6095ba18ea52c7c9350b87a91d444743db3f0a.jpg","air_gear androgynous blue_hair eyepatch gold_eyes male short_hair solo trap wanijima_akito"
547,1264803757,s,3,"//safebooru.org/samples/1/sample_6d80fa2b22f8de0200dd2a18d4089f1f753b5972.jpg",850,555,"//safebooru.org/thumbnails/1/thumbnail_6d80fa2b22f8de0200dd2a18d4089f1f753b5972.jpg","aqua_hair blonde_hair blue_eyes blue_hair bow breath cold earmuffs gorogorou hairclip hatsune_miku highres kagamine_len kagamine_rin long_hair scarf school_uniform serafuku short_hair siblings simple_background snow trembling twins twintails very_long_hair vocaloid"
548,1264803758,s,1,"//safebooru.org/samples/1/sample_3b7ac1ae93fc041d50f76dec9145a638a2b8ff84.jpg",850,665,"//safebooru.org/thumbnails/1/thumbnail_3b7ac1ae93fc041d50f76dec9145a638a2b8ff84.jpg","2girls blue_eyes blue_hair dress flower hair_flower hatsune_miku long_hair megurine_luka multiple_girls open_mouth pink_hair smile thighhighs twintails veil vocaloid white_background"
549,1264803759,s,1,"//safebooru.org/samples/1/sample_3c87ffb32a4d1513b54095a7c850451e6f9aad6e.jpg",850,601,"//safebooru.org/thumbnails/1/thumbnail_3c87ffb32a4d1513b54095a7c850451e6f9aad6e.jpg","1girl ahoge blue_hair gradient_hair green_eyes green_hair hatsune_miku headphones long_hair midriff monochrome multicolored_hair navel solo thigh_boots thighhighs twintails vocaloid wallpaper"
550,1264803759,s,0,"//safebooru.org/samples/1/sample_ca56fd814e8ed1e913bd2e8ef240bb8660428b41.jpg",850,601,"//safebooru.org/thumbnails/1/thumbnail_ca56fd814e8ed1e913bd2e8ef240bb8660428b41.jpg","bakemonogatari sengoku_nadeko tagme"
551,1264803759,s,1,"//safebooru.org/samples/1/sample_e9b9199e29a72d0b27179ddc9255294e107e323f.jpg",850,1911,"//safebooru.org/thumbnails/1/thumbnail_e9b9199e29a72d0b27179ddc9255294e107e323f.jpg","amano_tooko bungaku_shoujo overfiltered seifuku takeoka_miho"
553,1264803762,s,2,"//safebooru.org/samples/1/sample_48e4cdf240d781dafb5c65c8320100c8302a2c12.jpg",850,890,"//safebooru.org/thumbnails/1/thumbnail_48e4cdf240d781dafb5c65c8320100c8302a2c12.jpg","blush cleavage kuuchuu_yousai open_mouth summer_dress tagme thigh-highs"
554,1264803763,s,0,"//safebooru.org/samples/1/sample_915cdc9bd951262ce6f4029c1d17f08e98bb4834.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_915cdc9bd951262ce6f4029c1d17f08e98bb4834.jpg","2boys black_hair blue_eyes blue_hair butler ciel_phantomhive coattails demon eye_patch eyepatch formal gloves hat kuroshitsuji male pinstripe red_eyes sebastian_michaelis suit top_hat wallpaper"
555,1264803769,s,3,"//safebooru.org/samples/1/sample_7adf597f3da7ba1a65cf184521755c34cd8d33e6.png",850,544,"//safebooru.org/thumbnails/1/thumbnail_7adf597f3da7ba1a65cf184521755c34cd8d33e6.png","blood cherry_blossoms highres huge_filesize japanese_clothes kamikire_basami lying on_back outstretched_arm outstretched_hand petals pink_hair reaching red_eyes saigyouji_yuyuko saigyouji_yuyuko_(living) scan short_hair smile solo sunset tears touhou tree wound yasuyuki"
556,1264803770,s,0,"//safebooru.org/samples/1/sample_ebf47b5111255a63f9df5a874e4712de7b9dced4.jpg",850,556,"//safebooru.org/thumbnails/1/thumbnail_ebf47b5111255a63f9df5a874e4712de7b9dced4.jpg","black japanese_clothes kimono nagato_yuki suzumiya_haruhi_no_yuuutsu"
557,1264803771,s,0,"//safebooru.org/samples/1/sample_adabeda97e25d18b320db92dca48ae0343891d51.jpg",850,1310,"//safebooru.org/thumbnails/1/thumbnail_adabeda97e25d18b320db92dca48ae0343891d51.jpg","1girl blue_hair blush boots brown_eyes detached_sleeves jordh kuuchuu_yousai megachu! midriff navel ponytail short_hair smile solo thigh_boots thighhighs tongue white_background white_legwear"
558,1264803772,s,0,"//safebooru.org/samples/1/sample_8cf769b959721a1e90e4e34222c1051237b5fce3.png",850,531,"//safebooru.org/thumbnails/1/thumbnail_8cf769b959721a1e90e4e34222c1051237b5fce3.png","1boy 4girls blue_eyes brown_eyes brown_hair brush bucket canvas easel glasses glue green_eyes paint pencil pixie_cut poster_colors short_hair sitting skirt tagme turtleneck vest"
559,1264803773,s,1,"//safebooru.org/images/1/26e3d5d4253eb3866001dcc7fbc1f5828e27785b.png",1920,1200,"//safebooru.org/thumbnails/1/thumbnail_26e3d5d4253eb3866001dcc7fbc1f5828e27785b.png","tagme tayutama"
560,1264803775,s,2,"//safebooru.org/samples/1/sample_cb1683fa50713001d0e9f8b6a2d311f59f7cca0d.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_cb1683fa50713001d0e9f8b6a2d311f59f7cca0d.jpg","misaka_mikoto saten_ruiko shirai_kuroko to_aru_kagaku_no_railgun uiharu_kazari"
562,1264803779,s,0,"//safebooru.org/samples/1/sample_54198ea5de45d79dddeed09312a65ab481f9ae25.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_54198ea5de45d79dddeed09312a65ab481f9ae25.jpg","2girls asakura_ryouko glasses ikeda_shouko nagato_yuki suzumiya_haruhi_no_yuuutsu"
565,1264803784,s,0,"//safebooru.org/samples/1/sample_2dcea0a89a21f01b916f548ef02f4a90fcd2f9e7.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_2dcea0a89a21f01b916f548ef02f4a90fcd2f9e7.jpg","blonde_hair blue_eyes fate_testarossa mahou_shoujo_lyrical_nanoha mahou_shoujo_lyrical_nanoha_the_movie_1st movie_set orange_hair red_eyes takamachi_nanoha"
566,1264803786,s,3,"//safebooru.org/samples/1/sample_4cb2df4642fa736ce6b4e3dcbe8434b165cd5181.jpg",850,531,"//safebooru.org/thumbnails/1/thumbnail_4cb2df4642fa736ce6b4e3dcbe8434b165cd5181.jpg","bikini ladies_versus_butlers! saikyou_tomomi sernia_iori_flameheart swimsuit"
567,1264803808,s,0,"//safebooru.org/samples/1/sample_6deccbf177100b6de267963b959e6da91a014680.png",850,1232,"//safebooru.org/thumbnails/1/thumbnail_6deccbf177100b6de267963b959e6da91a014680.png","diva headphones koi_labo sakura_karen see_through sugiyama_genshou summer_dress"
568,1264803808,s,0,"//safebooru.org/samples/1/sample_e438e0ef376a36f13bf4f6ebf07364ffd0133461.png",850,588,"//safebooru.org/thumbnails/1/thumbnail_e438e0ef376a36f13bf4f6ebf07364ffd0133461.png","akizora_ni_mau_confetti kanae scan seifuku ueda_ryou"
570,1264803812,s,0,"//safebooru.org/samples/1/sample_49d36a8011886e7ee3e7542dc5ee43aa2862f2f7.jpg",850,1093,"//safebooru.org/thumbnails/1/thumbnail_49d36a8011886e7ee3e7542dc5ee43aa2862f2f7.jpg","antique_firearm blood blue_eyes blue_hair bow butterfly corset dress firelock flower frills furudo_erika gun highres izumi_akane lolita_fashion long_hair open_mouth petals pistol red_rose rose smile solo sweet_lolita twintails umineko_no_naku_koro_ni weapon"
571,1264803814,s,0,"//safebooru.org/samples/1/sample_fe97b71aa3d5bf700effaad33f1abf40d647b0d6.jpg",850,544,"//safebooru.org/thumbnails/1/thumbnail_fe97b71aa3d5bf700effaad33f1abf40d647b0d6.jpg","blue_eyes da_capo long_hair redhead shirakawa_kotori"
573,1264803816,s,3,"//safebooru.org/samples/1/sample_f78b360ba86c0f1605ecdccb8aa76f82829a0b00.jpg",850,1204,"//safebooru.org/thumbnails/1/thumbnail_f78b360ba86c0f1605ecdccb8aa76f82829a0b00.jpg","blue_hair blush breasts dress flower furudo_erika hair_ornament highres lolita_fashion long_hair nemu_(artist) nemu_(nebusokugimi) ribbon rose sweet_lolita twintails umineko_no_naku_koro_ni"
574,1264803817,s,1,"//safebooru.org/images/1/4703b4da9c2f47296060ae3cc53921e6b824d81f.png",1680,1050,"//safebooru.org/thumbnails/1/thumbnail_4703b4da9c2f47296060ae3cc53921e6b824d81f.png","bikini closed_eyes hayate_no_gotoku! purple_hair segawa_izumi short_hair smile swimsuit"
